timestamp,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks,close,volume,marketCap,open,Anomaly
2016-08-26,3377649.364,217375000000.0,7485.869761,226766.16160928234,0,498633,548157,36035.2579,132,579.651001,136130000.0,9147297036.0,577.7529907,0
2016-08-27,2747610.389,217375000000.0,7461.970035,191098.0465684151,0,461589,504624,32125.7183,144,569.9470215,48856800.0,9178145243.0,579.4520264,0
2016-08-28,2434110.868,217375000000.0,7368.175487,174488.76683663292,0,433148,459081,28108.7279,152,573.9119873,59698300.0,9025464112.0,569.8300171,0
2016-08-29,3235688.188,218442000000.0,7403.873059,225281.70622697653,0,570623,534141,36858.5509,149,574.1069946,86301600.0,9089312935.0,574.0709839,0
2016-08-30,3132910.585,220756000000.0,7415.838906,252002.75830097363,0,565815,630684,38841.5672,164,577.5029907,110398000.0,9093420855.0,574.1140137,0
2016-08-31,3338984.239,220756000000.0,7480.229113,225359.30083143414,0,513857,540030,36043.1607,134,575.4719849,70342400.0,9148340524.0,577.5910034,0
2016-09-01,3396979.857,220756000000.0,7455.893232,237465.09529574914,0,539608,554194,36542.5033,140,572.3029785,75840896.0,9117106217.0,575.5460205,0
2016-09-02,2906603.399,220756000000.0,7390.242288,225855.18280944956,0,503707,544877,32912.9277,153,575.5369873,76923400.0,9067854884.0,572.4099731,0
2016-09-03,3079768.73,220756000000.0,7406.480302,182203.64738009698,0,450394,476950,29576.0329,126,598.2119751,79910800.0,9120159589.0,575.5549927,0
2016-09-04,2317421.989,220756000000.0,7395.86038,183254.53485512995,0,499641,484399,27026.323,179,608.6339722,159014000.0,9480380026.0,598.5900269,1
2016-09-05,3521195.429,220756000000.0,7810.359434,227682.82727792903,0,558809,595479,38025.3616,140,606.5900269,97942896.0,9646846465.0,608.9899902,0
2016-09-06,3467798.235,220756000000.0,7848.372114,232117.48480576577,0,536389,610183,36770.6227,136,610.4359741,82446800.0,9615468145.0,606.5059814,0
2016-09-07,3237327.342,220756000000.0,7869.648674,250808.87995462175,0,571735,594762,38839.5883,152,614.5440063,78529104.0,9677437248.0,610.572998,0
2016-09-08,3256428.75,220756000000.0,7917.644496,227006.6198328247,0,535584,564521,36542.831,144,626.315979,75032400.0,9743676240.0,614.6350098,0
2016-09-09,3252136.423,220756000000.0,8067.717568,220532.95086957497,0,545568,529153,39489.1735,142,622.8610229,86713000.0,9931412644.0,626.3519897,0
2016-09-10,2586413.394,220756000000.0,8012.88807,193320.27530241688,0,473131,485393,31951.4377,155,623.5089722,64550200.0,9877681032.0,622.927002,0
2016-09-11,2366868.0,220756000000.0,7995.952233,180390.31536020694,0,468481,498935,29655.6237,164,606.7189941,45016800.0,9889124590.0,623.4240112,0
2016-09-12,2763312.736,224587000000.0,7991.621821,208649.36471863854,0,519010,543681,34799.9816,163,608.242981,73610800.0,9624021892.0,607.0050049,0
2016-09-13,3123485.067,225833000000.0,7857.10516,239909.9841427811,0,607475,573088,41411.7414,165,609.2410278,72812304.0,9649385919.0,608.0250244,1
2016-09-14,3056827.487,225833000000.0,7868.993178,231799.37650992817,0,563229,548451,38043.4174,156,610.684021,86920600.0,9666424848.0,608.8410034,0
2016-09-15,3011915.247,225833000000.0,7882.852099,233486.70687626678,0,536887,560153,36513.7759,154,607.1550293,47877700.0,9690463177.0,610.5880127,0
2016-09-16,3098508.23,225833000000.0,7921.388368,211128.7952803515,0,515876,504097,39112.9622,139,606.9730225,59464600.0,9635571708.0,607.2459717,0
2016-09-17,3017535.755,225833000000.0,7839.294215,215529.3061361564,0,562721,550478,35154.0501,163,605.9840088,64963400.0,9633710359.0,607.2180176,0
2016-09-18,2713228.745,225833000000.0,7839.311936,191603.26200178172,0,457584,504440,32307.7174,145,609.8740234,37140300.0,9619198525.0,606.28302,0
2016-09-19,3340164.932,225833000000.0,7929.948831,223539.44055227368,0,514875,549694,40342.0625,133,609.2269897,48679400.0,9682008337.0,609.8709717,0
2016-09-20,3130628.053,225833000000.0,7916.44392,244314.13085394033,0,544630,598087,41780.7955,151,608.3120117,54796400.0,9672709264.0,609.2540283,0
2016-09-21,2845407.181,225833000000.0,7866.047528,239218.18153767075,0,555101,586525,39640.4034,166,597.1489868,72710896.0,9659269452.0,603.5880127,0
2016-09-22,3050328.426,225833000000.0,7753.201815,231225.13163824446,0,497366,544570,37569.7042,141,596.2979736,82776200.0,9483211005.0,597.2789917,0
2016-09-23,3221044.206,225833000000.0,7748.136423,223186.7960027811,0,518015,525433,35956.5313,136,602.84198,67085300.0,9470698215.0,596.1989746,0
2016-09-24,2543547.518,225833000000.0,7726.585407,208649.02262203413,0,496362,510540,35434.4543,166,602.625,51067000.0,9575631549.0,602.9609985,0
2016-09-25,2283623.741,234737000000.0,7727.486188,195641.06387316732,0,510992,511970,30013.7637,185,600.8259888,35359500.0,9573385118.0,602.7490234,0
2016-09-26,3083337.647,241227000000.0,7784.424542,230768.37676251752,0,549341,576282,36536.2828,153,608.0430298,33977800.0,9546132575.0,600.8070068,0
2016-09-27,3056957.485,241227000000.0,7804.614706,240336.3536693145,0,620546,583893,38178.6207,167,606.1660156,59153800.0,9661922446.0,608.0219727,0
2016-09-28,3129224.622,241227000000.0,7868.564282,234994.9732286553,0,547279,582015,39377.4907,148,604.7280273,49422400.0,9633311305.0,606.242981,0
2016-09-29,3331265.51,241227000000.0,7882.846929,242731.01188374785,0,568071,599720,41626.8156,143,605.6929932,48722600.0,9611532319.0,605.0189819,0
2016-09-30,3373429.606,241227000000.0,7882.439264,250942.36668326159,0,575367,607387,41561.8877,142,609.7349854,55658600.0,9627902106.0,605.7150269,0
2016-10-01,2845108.178,241227000000.0,7818.575301,213929.35189256282,0,530605,536521,35670.4525,157,613.9829712,56122400.0,9693198750.0,609.9290161,0
2016-10-02,2874128.652,241227000000.0,7912.528697,192682.22603344964,0,496080,489805,32821.7902,141,610.8920288,56357000.0,9761887632.0,613.947998,0
2016-10-03,3458216.503,241227000000.0,7970.927363,258803.57273861257,0,626609,671125,46138.4443,151,612.1329956,39249800.0,9713776587.0,610.9680176,0
2016-10-04,3295755.57,241227000000.0,7939.137981,264659.9367435033,0,621110,652938,43550.7701,158,610.2039795,46798300.0,9734618878.0,612.052002,0
2016-10-05,3155648.144,241227000000.0,7911.146723,266812.83805008366,0,617173,650902,44509.1128,167,612.5109863,49801600.0,9705099355.0,610.2180176,0
2016-10-06,3309602.335,241227000000.0,7958.310065,274486.17906975,0,625650,712317,47645.5668,161,613.0209961,68077504.0,9743018924.0,612.4699707,0
2016-10-07,3469981.958,241227000000.0,7986.579627,266323.23588419025,0,586599,647542,44252.041,143,617.1209717,56812100.0,9752315689.0,612.6079712,0
2016-10-08,3044967.101,250540000000.0,7956.520736,250672.49521926462,0,616459,623627,41640.8878,169,619.1079712,64071400.0,9818599994.0,617.3410034,0
2016-10-09,2729011.0,258523000000.0,7981.084941,210548.66793966087,0,532997,553859,36153.6411,160,616.7520142,42345900.0,9851461946.0,619.1719971,0
2016-10-10,3433687.032,258523000000.0,8080.82631,222995.73388618787,0,505533,533735,42014.4819,124,618.9940186,39243400.0,9815156618.0,616.8220215,0
2016-10-11,3692354.676,258523000000.0,8096.205459,263564.8098690491,0,608470,643322,49981.6992,139,641.0720215,67481104.0,9851764897.0,619.2379761,0
2016-10-12,3458183.694,258523000000.0,8212.011696,233441.32694182158,0,602225,593487,43237.6799,144,636.1920166,103590000.0,10204214839.0,640.8709717,0
2016-10-13,3648158.75,258523000000.0,8327.53025,229702.94457062107,0,559341,578990,42915.8638,128,636.7860107,92370200.0,10127644784.0,636.0300293,0
2016-10-14,3434778.765,258523000000.0,8294.843343,239726.33121843223,0,543593,640423,43396.6964,136,640.3779907,61620700.0,10138078870.0,637.0079956,0
2016-10-15,3126606.197,258523000000.0,8277.87303,210447.4978285254,0,524389,562826,40043.7495,142,638.6459961,58144600.0,10196303437.0,640.3109741,0
2016-10-16,3035590.738,258523000000.0,8312.825206,197874.64277322887,0,469742,502543,36962.2315,130,641.6309814,39035400.0,10169814232.0,639.0830078,0
2016-10-17,3718693.312,258523000000.0,8402.681744,237231.91030168653,0,554223,561226,46538.3495,125,639.1929932,40298100.0,10218348388.0,641.8179932,0
2016-10-18,3367394.452,258523000000.0,8335.045784,251529.19604000717,0,622860,610949,49529.617,155,637.960022,58063600.0,10180488274.0,639.4110107,1
2016-10-19,3229606.976,258523000000.0,8320.043069,199083.7695882104,0,497244,456946,39927.2764,125,630.5200195,65546700.0,10162029114.0,638.1339722,0
2016-10-20,3909726.746,258523000000.0,8372.218498,270381.1547722819,0,619746,643225,56795.039,134,630.8569946,69381696.0,10044471117.0,630.6630249,0
2016-10-21,3164343.683,258523000000.0,8199.542777,265354.7199110185,0,616939,654095,48120.5342,164,632.8280029,56957300.0,10050854099.0,630.8250122,0
2016-10-22,3175491.812,257535000000.0,8215.111247,216707.02069430318,0,578213,518626,42276.6825,149,657.2940063,55951000.0,10083501603.0,633.1359863,0
2016-10-23,3169347.583,253618000000.0,8351.867124,191576.7512043845,0,592122,487940,43468.8628,144,657.0709839,78556496.0,10474463658.0,657.6209717,0
2016-10-24,3545481.091,253618000000.0,8568.067148,226980.01314021365,0,637736,543296,53205.6121,143,653.7609863,54474600.0,10472100602.0,657.1610107,0
2016-10-25,3775713.353,253618000000.0,8652.195291,237029.97550120723,0,655318,570528,64887.9921,139,657.5880127,62218200.0,10420469172.0,654.0020142,0
2016-10-26,3897592.58,253618000000.0,8813.318496,223316.28870599897,0,706446,513805,81360.4074,138,678.3040161,90378800.0,10482565592.0,657.6779785,0
2016-10-27,3910502.691,253618000000.0,8792.58209,326389.6740555274,0,763575,772634,74047.2342,162,688.3129883,88877104.0,10813913071.0,678.2139893,0
2016-10-28,3266056.421,253618000000.0,8925.444056,250876.235606365,0,600723,595887,56250.5055,152,689.651001,96105296.0,10974828655.0,688.0,0
2016-10-29,3092158.819,253618000000.0,8954.586236,229689.91431543592,0,557461,556223,50430.7619,149,714.4790039,81145504.0,10997420362.0,690.2890015,0
2016-10-30,2505615.5,253618000000.0,9128.558279,207982.7393684217,0,527880,479135,44403.7648,168,701.8640137,134760992.0,11394596830.0,714.117981,0
2016-10-31,3243937.088,253618000000.0,9216.090488,241778.3587420318,0,564921,617177,54017.4001,147,700.9719849,100665000.0,11194834676.0,702.6400146,0
2016-11-01,3428206.639,253618000000.0,9177.560828,246649.4191377948,0,598485,586823,55484.7549,144,729.7930298,97064400.0,11181852070.0,701.3369751,0
2016-11-02,3614836.301,253618000000.0,9485.780962,268421.5687794851,0,568476,615743,57593.1648,133,740.8289795,130527000.0,11642863554.0,730.065979,1
2016-11-03,3330450.09,253618000000.0,9488.94992,271996.8168830332,0,620055,636913,57613.4778,155,688.7000122,84865200.0,11820110421.0,742.3460083,0
2016-11-04,3824432.793,253618000000.0,9631.686094,248052.59585448133,0,516097,575853,61414.5946,116,703.2349854,172808000.0,10989660280.0,689.1240234,1
2016-11-05,3169816.082,253966000000.0,9139.694302,238212.9380578612,0,551448,595439,51846.0248,147,703.4180298,99907696.0,11222575748.0,703.5250244,0
2016-11-06,2923154.667,254620000000.0,9156.565431,225785.36864275124,0,535917,581817,50021.8931,153,711.5219727,53752300.0,11226736982.0,703.8120117,0
2016-11-07,3546875.205,254620000000.0,9346.433542,274281.1910933068,0,603834,663199,64996.8378,146,703.1309814,59902200.0,11357385316.0,710.7360229,0
2016-11-08,3465063.763,254620000000.0,9234.99545,296060.2643878516,0,686707,711260,63268.6587,169,709.8480225,65047100.0,11224670783.0,703.0889893,0
2016-11-09,3567194.395,254620000000.0,9293.535218,270095.72902573075,0,618624,639275,59540.1425,147,723.2730103,79660800.0,11333339468.0,709.8250122,0
2016-11-10,3218148.452,254620000000.0,9464.396014,271373.40567744174,0,643103,644567,59958.5808,168,715.5339966,132429000.0,11548965779.0,722.8439941,0
2016-11-11,3019250.233,254620000000.0,9318.733891,254618.67050895447,0,594839,592501,52361.1481,163,716.4110107,68807800.0,11426817526.0,715.5549927,0
2016-11-12,2841612.786,254620000000.0,9277.896733,228887.29277482425,0,556490,586946,47421.5983,168,705.0540161,63119700.0,11442241390.0,716.7520142,0
2016-11-13,3093597.127,254620000000.0,9242.973696,219655.58673044457,0,526916,558865,44761.8182,142,702.0310059,64622500.0,11262273136.0,705.1959839,0
2016-11-14,3160911.977,254620000000.0,9078.949165,270507.4684286432,0,652015,666591,55633.2534,172,705.0209961,80318096.0,11215181107.0,701.9970093,0
2016-11-15,3417646.333,254620000000.0,9194.954596,280351.5107780452,0,624116,692383,57517.9708,156,711.6190186,62993000.0,11271073434.0,705.7940063,0
2016-11-16,3165393.427,254620000000.0,9267.693288,289786.9808347683,0,642332,680704,56805.0001,171,744.197998,72038496.0,11377924616.0,711.1669922,0
2016-11-17,3593596.075,254620000000.0,9521.377493,277459.0864763389,0,688866,671977,64912.1723,159,740.9769897,141294000.0,11900441939.0,744.8759766,0
2016-11-18,3729570.568,272435000000.0,9775.766444,275924.36369380646,0,644366,690278,62513.898,148,751.585022,108579000.0,11850398479.0,740.7050171,0
2016-11-19,3411496.366,281801000000.0,9730.825063,249759.00863686326,0,559816,645594,53970.6693,142,751.6160278,87363104.0,12021432968.0,751.8330078,0
2016-11-20,3609224.938,281801000000.0,9848.991082,243592.66594155313,0,527272,639659,54974.8629,128,731.026001,110608000.0,12023262925.0,751.8790283,0
2016-11-21,3689971.971,281801000000.0,9850.509759,285794.0291227723,0,576537,714576,70926.1533,139,739.2479858,154116000.0,11695081878.0,731.2650146,0
2016-11-22,3835539.254,281801000000.0,9824.16167,285634.46123728866,0,565645,738725,75229.1321,134,751.3469849,60802400.0,11827902946.0,739.6430054,0
2016-11-23,3804306.259,281801000000.0,9923.719808,276923.8539830554,0,656606,701679,81654.0183,147,744.5939941,129906000.0,12022735372.0,751.7410278,0
2016-11-24,3806856.272,281801000000.0,10007.32439,328539.33037380414,0,715952,799439,101930.2991,162,740.2890015,76543800.0,11916054235.0,744.6199951,0
2016-11-25,3771131.684,281801000000.0,10045.54821,315388.2242736598,0,664337,727681,103443.3024,152,741.6489868,85919296.0,11848658575.0,740.4420166,0
2016-11-26,3779990.85,281801000000.0,9844.925184,277609.13757409045,0,687537,680528,76086.9317,153,735.382019,67807600.0,11871816579.0,741.5109863,0
2016-11-27,3286017.472,281801000000.0,9738.237079,237390.82035986293,0,564355,591454,60496.115,144,732.0349731,54962700.0,11772895899.0,735.4370117,0
2016-11-28,3636445.463,281801000000.0,9709.400823,298530.37562334054,0,699880,723269,80794.6833,164,735.8129883,52601800.0,11720648987.0,732.4840088,0
2016-11-29,3624705.906,281801000000.0,9722.36121,289650.43928173266,0,639310,687777,74553.7989,149,735.6040039,61888600.0,11782628755.0,736.3289795,0
2016-11-30,3648989.859,281801000000.0,9738.64372,292654.74059556983,0,602226,696433,73452.1212,142,745.690979,68511104.0,11780661280.0,736.2839966,0
2016-12-01,3598037.151,281801000000.0,9812.68181,239681.91153115977,0,642941,565965,76329.7839,146,756.7739868,84070800.0,11943536630.0,746.0460205,0
2016-12-02,3906275.133,286176000000.0,10041.22507,315493.1966209667,0,657502,777262,90747.7612,143,777.9439697,80461904.0,12122431239.0,757.5449829,1
2016-12-03,3523447.884,286766000000.0,10103.93269,287988.6989920695,0,704838,704934,78076.4266,172,771.1550293,127605000.0,12462935160.0,778.2479858,0
2016-12-04,3427996.676,286766000000.0,10099.48697,245649.21886087602,0,638276,585824,71278.584,148,773.8720093,69547296.0,12355811709.0,771.6380005,0
2016-12-05,3530753.263,286766000000.0,10159.44005,278001.86802335846,0,642517,681965,81690.8691,152,758.7000122,60557900.0,12400766376.0,773.3939819,0
2016-12-06,3851044.373,286766000000.0,10122.50425,319761.8039185482,0,677541,749978,90956.9286,150,764.223999,106363000.0,12159115875.0,758.7199707,0
2016-12-07,3536773.632,286766000000.0,10008.12166,310754.3965272874,0,738246,744849,82083.9816,174,768.132019,116218000.0,12249086971.0,764.2109985,0
2016-12-08,3400710.752,286766000000.0,10066.57777,282712.3012202153,0,641489,654494,73880.7211,157,770.8099976,96426096.0,12313376414.0,768.0759888,0
2016-12-09,3721295.2,286766000000.0,10217.63463,268814.250226548,0,596846,626837,74470.6258,135,772.7940063,80111904.0,12357837893.0,769.9439697,0
2016-12-10,3593926.879,286766000000.0,10207.89571,250240.736085959,0,561761,596580,67372.2537,132,774.6500244,68705296.0,12390863077.0,773.0230103,0
2016-12-11,2736159.316,286766000000.0,10054.27824,229933.00487193352,0,626275,581600,59728.4479,187,769.7310181,53843100.0,12421967470.0,774.7520142,0
2016-12-12,3224058.564,286766000000.0,10118.97632,268660.8449657558,0,597724,643240,71951.3188,156,780.0869751,57313400.0,12344888048.0,770.039978,0
2016-12-13,3259605.528,286766000000.0,10183.80169,291757.83527853515,0,686432,672742,76215.4169,178,780.5560303,76571000.0,12512497969.0,780.6469727,0
2016-12-14,3606511.482,286766000000.0,10338.7674,286327.6484527307,0,576993,657317,74367.4409,139,781.4810181,81645600.0,12521776922.0,780.0050049,0
2016-12-15,3821705.543,308312000000.0,10430.75644,282685.53554292995,0,565382,638354,78820.191,127,778.0880127,75979000.0,12534369129.0,780.0700073,0
2016-12-16,3866467.188,310154000000.0,10350.85253,279359.13633158454,0,595883,675541,76322.4321,133,784.9069824,81580096.0,12484761985.0,778.9630127,0
2016-12-17,3268134.806,310154000000.0,10245.31296,238130.26284421337,0,533169,620985,63801.0763,144,790.8289795,83608200.0,12595490539.0,785.1660156,0
2016-12-18,3445665.504,310154000000.0,10345.7292,235789.88829466843,0,559248,547375,63958.202,141,790.5300293,78989800.0,12691945028.0,791.0079956,0
2016-12-19,3659098.411,310154000000.0,10444.8828,282128.9301485982,0,644695,682997,82333.9799,151,792.7139893,60524400.0,12688510068.0,790.6920166,0
2016-12-20,3881518.464,310154000000.0,10526.13432,296474.3594900854,0,623366,683553,81041.8143,138,800.8759766,74886400.0,12725090633.0,792.2470093,0
2016-12-21,3855862.541,310154000000.0,10528.78597,325677.8028585142,0,712530,736184,91510.2018,159,834.2810059,99629296.0,12857473134.0,800.6439819,0
2016-12-22,3679344.78,310154000000.0,10792.31076,314643.98237093346,0,689010,718429,87022.4639,159,864.539978,155576000.0,13395445163.0,834.1799927,0
2016-12-23,3551958.368,310154000000.0,11296.83278,304996.8323752115,0,633939,711950,86253.6278,152,921.9840088,200027008.0,13882988216.0,864.8880005,0
2016-12-24,3419558.015,310154000000.0,11833.95936,240817.6417692038,0,542557,570322,75447.2269,137,898.8220215,275564000.0,14807189352.0,922.1799927,0
2016-12-25,2592503.297,310154000000.0,11662.38911,197361.9104508416,0,528186,475284,56102.3733,165,896.1829834,137727008.0,14436754927.0,899.6519775,0
2016-12-26,3423453.127,310154000000.0,11547.01797,244915.37126909517,0,586089,598151,77428.0242,142,907.6099854,143664992.0,14396194094.0,896.9050293,0
2016-12-27,3506556.282,310154000000.0,11881.90026,296545.32925300946,0,645984,689164,90015.9044,156,933.197998,123771000.0,14581389977.0,908.3540039,0
2016-12-28,3473920.78,312083000000.0,12096.16475,305394.2376290902,0,682418,697636,96089.9981,164,975.9210205,167308000.0,14994286713.0,934.8309937,0
2016-12-29,3761591.28,317688000000.0,12670.68326,304605.9586258492,0,663417,703007,102814.9798,150,973.4970093,236630000.0,15682769405.0,975.125,0
2016-12-30,3486831.312,317688000000.0,12788.81883,286817.565868471,0,649689,696861,97645.2277,157,961.2379761,199320000.0,15645617392.0,972.5349731,0
2016-12-31,3215662.216,317688000000.0,12514.82919,250273.42324149705,0,550698,634238,78914.1596,148,963.742981,187474000.0,15450507055.0,960.6270142,0
2017-01-01,2794159.077,317688000000.0,12401.26422,180502.21269749588,0,516665,564538,62480.2238,156,998.3250122,99135104.0,15492554222.0,963.65802,0
2017-01-02,3779510.566,317688000000.0,12939.55562,290948.0589369722,0,715884,782100,110573.4114,159,1021.75,147775008.0,16050407461.0,998.6170044,0
2017-01-03,3626294.073,317688000000.0,13456.6603,301664.62467315124,0,679300,797735,119643.8274,164,1043.839966,222184992.0,16429024775.0,1021.599976,0
2017-01-04,3944252.758,317688000000.0,14192.7946,328642.798086446,0,701639,789606,199365.7062,153,1154.72998,185168000.0,16786368910.0,1044.400024,0
2017-01-05,3936787.571,317688000000.0,14489.38955,288500.2863915336,0,656143,677443,125074.4416,140,1013.380005,344945984.0,18571869009.0,1156.72998,0
2017-01-06,3937322.335,317688000000.0,14092.28627,346405.03645103145,0,722367,798358,135447.1813,161,902.2009888,510199008.0,16300254795.0,1014.23999,0
2017-01-07,3948982.957,317688000000.0,12509.50152,282061.1885750379,0,618561,715768,100239.9119,138,908.585022,351876000.0,14513695758.0,903.4869995,0
2017-01-08,3241677.749,317688000000.0,11435.65203,260101.88925630506,0,625662,640288,79976.6889,167,911.1989746,279550016.0,14618030536.0,908.1749878,0
2017-01-09,3692012.647,317688000000.0,12203.42836,269946.7413255033,0,581506,658996,93983.277,136,902.8280029,158715008.0,14661966429.0,913.2440186,0
2017-01-10,3838881.95,319489000000.0,11925.1971,323888.28002213803,0,700655,768101,107951.579,160,907.6790161,141876992.0,14528815565.0,902.4400024,0
2017-01-11,3692065.412,336900000000.0,12040.34328,303058.73435893795,0,645330,685325,101759.2343,153,777.757019,115808000.0,14608685049.0,908.1149902,0
2017-01-12,3206713.93,336900000000.0,11184.15232,295126.5643941192,0,632362,670074,89982.1908,172,804.8339844,310928992.0,12519135996.0,775.1779785,0
2017-01-13,3361951.947,336900000000.0,10381.50382,272745.61485868465,0,582394,639010,76594.3567,150,823.9840088,222326000.0,12956730411.0,803.7369995,0
2017-01-14,2971066.558,336900000000.0,10560.0442,242270.69083512938,0,605368,597972,70527.6098,172,818.4119873,168968000.0,13266554392.0,825.1420288,0
2017-01-15,2708270.635,336900000000.0,10795.22315,235998.22763019984,0,537387,563818,68319.3662,167,821.7979736,93063296.0,13178601992.0,818.1420288,0
2017-01-16,3033339.195,336900000000.0,10771.24065,267640.72000934,0,604464,637316,85132.1195,169,831.5339966,71013600.0,13234840657.0,821.78302,0
2017-01-17,3600968.0,336900000000.0,10983.95954,292696.2934389919,0,658717,714357,91080.6528,158,907.9379883,82755200.0,13393372620.0,830.9459839,0
2017-01-18,3575370.027,336900000000.0,11656.49266,297100.72932720714,0,617169,699309,95173.8805,150,886.617981,155095008.0,14625779851.0,909.3729858,0
2017-01-19,3337474.966,336900000000.0,11699.89768,300607.29901386413,0,681769,702109,100032.2018,174,899.072998,225676992.0,14284036613.0,888.335022,0
2017-01-20,2889091.175,336900000000.0,11710.64163,298376.95941147907,0,635195,700338,94054.314,189,895.026001,105625000.0,14486616700.0,898.1719971,0
2017-01-21,2772355.337,336900000000.0,11709.39585,263561.7703766895,0,584816,649012,85051.2117,181,921.7890015,86728400.0,14423545371.0,895.5490112,0
2017-01-22,2698239.126,339478000000.0,11967.49804,236885.78728036265,0,545276,581840,80191.8492,174,924.6729736,111158000.0,14856911163.0,922.2050171,0
2017-01-23,3634734.319,392963000000.0,12310.07299,235529.47950617192,0,616959,573137,100974.295,138,921.0120239,116573000.0,14905439337.0,925.4990234,0
2017-01-24,3894630.819,392963000000.0,12441.18166,278178.10072043387,0,711338,655702,132320.4464,149,892.6870117,73588600.0,14848013909.0,910.677002,0
2017-01-25,3951361.96,392963000000.0,12223.00667,304733.2934575364,0,694474,710251,123093.6192,149,901.5419922,111349000.0,14393026385.0,891.9240112,1
2017-01-26,3972550.839,392963000000.0,11968.48778,313754.22558532737,0,738460,728897,111210.574,155,917.5859985,120831000.0,14537488261.0,902.3950195,0
2017-01-27,3350719.224,392963000000.0,11990.86899,263332.63930443174,0,688870,629803,103826.5385,170,919.75,131958000.0,14797955301.0,918.3590088,0
2017-01-28,3509862.737,392963000000.0,12237.53473,246394.8091235941,0,653072,619316,112694.278,152,921.5900269,125594000.0,14834831700.0,919.8109741,0
2017-01-29,3449966.587,392963000000.0,12186.75181,241628.77626872523,0,689785,617637,110491.6496,167,919.4959717,68979600.0,14866260449.0,922.0670166,0
2017-01-30,3820447.25,392963000000.0,12382.8488,247407.6142429044,0,662434,612403,124538.222,144,920.382019,60851700.0,14834377926.0,920.151001,0
2017-01-31,3838185.297,392963000000.0,12458.09422,307683.83058754477,0,639358,722405,134374.2739,145,970.4030151,78227296.0,14850351605.0,920.9589844,0
2017-02-01,3849157.708,392963000000.0,12564.46786,350562.65363822755,0,835741,896356,146273.7807,192,989.0230103,164582000.0,15659186515.0,970.940979,0
2017-02-02,3655826.369,392963000000.0,13093.60207,259559.08398969838,0,671176,671752,138980.6788,157,1011.799988,150110000.0,15962015276.0,990.0009766,0
2017-02-03,3883276.805,392963000000.0,13546.99494,323561.5692821025,0,656623,799170,161906.3332,149,1029.910034,145820992.0,16331615570.0,1011.460022,0
2017-02-04,3808625.694,393572000000.0,13778.92934,284778.99546436797,0,645212,677634,141901.8633,144,1042.900024,201278000.0,16625849489.0,1031.329956,0
2017-02-05,3831778.415,422171000000.0,13745.41013,292100.8991963972,0,739805,680397,140144.2187,159,1027.339966,155064000.0,16837411920.0,1043.52002,0
2017-02-06,3916805.28,422171000000.0,14203.69787,230029.0647502393,0,557512,579818,160165.2991,125,1038.150024,114208000.0,16588240157.0,1028.400024,0
2017-02-07,3782723.02,422171000000.0,14133.68101,325266.29743438,0,661678,739419,177055.9292,151,1061.349976,111762000.0,16764422010.0,1040.140015,0
2017-02-08,3844514.877,422171000000.0,14308.37173,308315.6789717831,0,642852,707090,165618.197,146,1063.069946,146007008.0,17141080574.0,1062.319946,0
2017-02-09,3824121.278,422171000000.0,14387.44672,346543.1392073507,0,742788,786423,185215.1167,169,994.3829956,201855008.0,17170799127.0,1064.699951,0
2017-02-10,3870180.816,422171000000.0,13890.99097,301787.39487115084,0,646307,702696,144352.7257,147,988.6740112,407220000.0,16063448932.0,995.632019,0
2017-02-11,3854645.209,422171000000.0,13001.00588,262685.6260490185,0,610212,637608,114085.1012,139,1004.450012,190452000.0,15973053725.0,988.8980103,0
2017-02-12,3489836.857,422171000000.0,13254.71318,237744.155653999,0,567155,570537,102684.8286,140,999.1810303,102261000.0,16229677099.0,1003.52002,0
2017-02-13,3641848.638,422171000000.0,13333.35892,288289.93069739046,0,684189,682406,136713.611,163,990.6420288,67530000.0,16146290349.0,998.8850098,0
2017-02-14,3538933.065,422171000000.0,13251.9959,315083.2949565598,0,669544,726430,140121.402,169,1004.549988,100607000.0,16010322103.0,991.7349854,0
2017-02-15,3760353.266,422171000000.0,13481.34577,294786.43704864266,0,590722,677725,134217.7928,139,1007.47998,137946000.0,16237219721.0,1006.210022,0
2017-02-16,3895790.093,422171000000.0,13697.36336,283202.41971756466,0,684969,670289,170779.2488,151,1027.439941,89759400.0,16286329282.0,1007.650024,0
2017-02-17,3876300.795,422171000000.0,13884.41551,319767.30297831097,0,657568,805209,169333.7871,151,1046.209961,122277000.0,16610905026.0,1026.119995,0
2017-02-18,3847916.132,432893000000.0,14049.14081,286143.6089034904,0,680242,692025,158325.7972,151,1054.420044,136474000.0,16916338976.0,1049.209961,0
2017-02-19,3723529.433,440780000000.0,14226.82723,251733.44527394205,0,574006,610335,136757.3533,134,1047.869995,99073504.0,17051064834.0,1054.76001,1
2017-02-20,3805317.541,440780000000.0,14275.82107,282729.12580321217,0,648701,689042,168101.6034,148,1079.97998,77423296.0,16946913346.0,1048.689941,0
2017-02-21,3798669.768,440780000000.0,14445.43191,279088.2654805972,0,595328,661007,174819.287,138,1115.300049,109478000.0,17468244508.0,1079.280029,0
2017-02-22,3908641.188,440780000000.0,15113.53493,282194.1520880007,0,600172,666336,199086.998,138,1117.439941,186868992.0,18041455273.0,1114.800049,0
